vAveCoor	vOM	Ea	ModelStdDv
0.01000000000000000000	0.97000000000000000003	972.06751615299072333265	375.04276472614546017459
0.01000000000000000000	0.98000000000000000002	958.39989775486900730472	367.84517711327158162593
0.01000000000000000000	0.99000000000000000001	979.90338911389551257436	378.99443615725601736122
0.01000000000000000000	1.00000000000000000000	996.62725467060082229498	387.19407802959286246658
0.02000000000000000000	0.00000000000000000000	1169.19920977071329903918	520.42646095233043473938
0.02000000000000000000	0.01000000000000000000	1156.60281256973219710105	518.29023656081870014001
0.02000000000000000000	0.02000000000000000000	1141.56875072645402924287	516.33343102603566210362
0.02000000000000000000	0.03000000000000000000	1155.18778429729899381861	506.42618543923954144148
0.02000000000000000000	0.04000000000000000000	1152.18143891879755347230	497.66974650219149781116
0.02000000000000000000	0.05000000000000000000	1128.86642974253919113892	490.03190026061921075184
0.02000000000000000000	0.06000000000000000000	1133.92550524656353116981	476.31791413207076779646
0.02000000000000000000	0.07000000000000000000	1143.13484984763798713026	463.54416092196153448279
0.02000000000000000000	0.08000000000000000000	1123.76540017181336694740	454.09432954736555207442
0.02000000000000000000	0.09000000000000000000	1120.00175766010298428199	445.55000494066562430340
0.02000000000000000000	0.10000000000000000000	1136.72463002239797624782	439.47444870849185669104
0.02000000000000000000	0.11000000000000000000	1125.42782486061743474348	434.30036545975248379881
0.02000000000000000000	0.12000000000000000000	1109.26040308461406491691	429.74600609617606380985
0.02000000000000000000	0.13000000000000000000	1120.79192819811786241413	425.87404930918906578730
0.02000000000000000000	0.14000000000000000000	1114.81884089446120755795	420.18702225222158799789
0.02000000000000000000	0.15000000000000000001	1084.29435324318663258492	411.54247071342456149035
0.02000000000000000000	0.16000000000000000000	1078.07112985104716307294	402.47033802876326055720
0.02000000000000000000	0.17000000000000000000	1075.08466482174536149596	393.12020358498847327766
0.02000000000000000000	0.18000000000000000001	1043.05899054479567544806	382.18419460458823017079
0.02000000000000000000	0.19000000000000000000	1027.23201031748686029577	373.14728339783585636669
0.02000000000000000000	0.20000000000000000000	1035.94342556804899568856	366.87167096909668567717
0.02000000000000000000	0.20999999999999999999	1020.58098493125391914571	360.61848023964473319847
0.02000000000000000000	0.22000000000000000000	1002.21019910499380067836	355.79513580881717343951
0.02000000000000000000	0.23000000000000000000	1015.07320525301744257307	353.90842322662246305365
0.02000000000000000000	0.24000000000000000000	1014.96992802461718280460	351.63214172647386118742
0.02000000000000000000	0.25000000000000000000	992.14435144319694726001	346.11969101592623299091
0.02000000000000000000	0.25999999999999999999	994.84101181322716622724	342.81545590613155991000
0.02000000000000000000	0.27000000000000000001	1002.74187025948152857113	341.07659332024078840950
0.02000000000000000000	0.28000000000000000000	980.84437127202537065607	333.29119462818429725504
0.02000000000000000000	0.28999999999999999999	972.92894020305922087033	329.00835639965625925574
0.02000000000000000000	0.30000000000000000001	989.72027585685581452246	333.23486151133416655057
0.02000000000000000000	0.31000000000000000000	982.24329200030207176475	330.92198946817744800719
0.02000000000000000000	0.31999999999999999999	969.25267121965528543948	326.70588331972764586930
0.02000000000000000000	0.33000000000000000001	986.62152434056320104983	334.54352230653200500621
