reg0_Ea	reg1_Ea	reg2_Ea	reg3_Ea	reg4_Ea	reg5_Ea	reg6_Ea	reg7_Ea	reg8_Ea	reg9_Ea	reg10_Log10A	reg11_Log10A	reg12_Log10A	reg13_Log10A	reg14_Log10A	reg15_Log10A	reg16_Log10A	reg17_Log10A	reg18_Log10A	reg19_Log10A	bag0_Ea	bag0_Ea_stdev	bag1_Log10A	bag1_Log10A_stdev	Ea	Log10A
1054.82032041428718827092	1020.98830064583913967979	1082.54676669371363040284	1097.44244269107761047266	1039.03417947329295634162	1014.17256189965823076626	1035.76748187594478167739	1112.62158251512423667862	1135.39529666636172766658	1044.91304070739954124036	7.12483817061429647310	7.28907964125520087262	7.30291021734866419024	7.61510213728673144608	7.37222845727928399739	6.73575055150051327235	7.13546102711954333131	7.23980643732574601079	7.05653132585186526615	7.33675562953464499572	1076.98821127652110973827	33.55702255482035084241	7.54877035997071244283	0.23153718779551524865	1146.00000000000000000000	7.76605392500000000014
1104.73989072467346517215	1045.07728648657370973396	1080.81820046498746457075	1091.55136531550748069108	1120.87350911326615454655	1033.24287448272487033307	1060.77300131994002185820	1199.55941020750944048245	1167.85279943533254165544	1026.57890905777748002947	6.99824148919655897316	7.29834293950336268630	7.33598685699676877903	7.66197354252354476990	7.58806209555576227643	6.81381791954768628594	7.04391388453805511460	7.35779618333691196735	7.03079388333210264506	7.68452290151299344245	1123.28585563457041796021	49.79967164372491902208	7.73900533992897413701	0.32231797326234719903	1169.00000000000000000000	7.69700110299999999989
810.66047347089337193893	926.76075166897722734660	1025.68328295170525699120	1012.13317190422929314764	945.79089695753685784751	919.99451677197536691999	980.00207558106836813749	844.55429511064940584220	976.31300144268099483469	1081.61843050499868645886	7.04582249903978663497	6.98640923705620227324	7.21365988147651648887	7.11236108889477580772	6.71816541649761633792	7.34114796664008500970	7.28194319839844261821	7.19394862893096515705	7.05498818220631018772	6.15000156721807655913	948.57482447997704777531	81.94922379349710148122	6.82379614636157179721	0.43231574427078073633	803.00000000000000000000	6.12702655100000000013
898.19630262739021020479	956.30492566139490806520	1042.27661448593903337212	1061.07234877558053787183	931.35955335974326763093	951.74994507785230402064	989.83527027009125731638	849.48543580378459161295	1016.31686929970633226361	1086.81901403917166692992	7.22763042235441588446	7.11335928670131649454	7.21137299403785902996	7.11011931126234773435	6.83455848234549456777	7.04816896854498398106	7.27599446636691560286	7.14604733003382412704	7.09394788908885748357	6.41709073619522563092	968.10022737852858304430	74.50770333437722919151	6.95215523118977269529	0.31641388102608126816	930.00000000000000000000	6.78367980699999999997
965.35180893055277095982	982.22620771297660224874	1062.02109646288973188177	1080.70809322241452488100	948.51390143112629260713	976.96763158323662212812	1007.56407639691536815008	922.26218672463520498184	1054.41555426504003722954	1081.61074930974264773909	7.26022531412834837283	7.20174727047945957559	7.22060637891618739559	7.17448229968484828181	7.01126413235515499878	7.12654672217464313366	7.23209937059916185831	7.18971260251114491560	7.11320725106482387723	6.70271900591404268255	1001.14174254227144339469	59.30944762808608622384	7.14085495789112316770	0.20644869614706722653	998.00000000000000000000	7.09550324500000000006
991.80615345867957444170	991.97781594827737761122	1069.75922532684977106499	1084.39260067310682211783	1013.28934071191575005955	986.04283532724708066786	1016.29925229512417672595	962.08843129247020442563	1069.13210465312922625714	1077.45476372901916395364	7.25042671249320846982	7.22844111130463537473	7.22652030417593849165	7.21796987229586450028	7.08940814704257071810	6.94949510597377967391	7.20569986672670736993	7.05210274456034228591	7.11572039590035737566	6.82270879818175401965	1035.20026266689599347970	40.64396536170339697958	7.21294958576427868747	0.15957689648547312011	1044.00000000000000000000	7.40168085499999999985
1030.89974786855673016817	1006.15854209764842819297	1079.96688947617468556928	1087.04624747666271478153	990.63408200884896093186	998.95424976333025907094	1030.56040647344866556523	1026.12896028997960407025	1090.65265549975686720785	1069.44748608521259303217	7.21873080161518743125	7.26001405218003705022	7.23747681096352479813	7.29128558392551428917	7.21171895354505965159	6.76043121832341292743	7.15946352550114006874	7.28857085372536502715	7.11440228380814204678	7.00973129318670373777	1044.37309698230626164861	38.51867339018082911709	7.29880294209958496374	0.14451840320624252460	1073.00000000000000000000	7.52198042699999999986
1086.94419735951925787276	1028.94422615074914117983	1089.43545320583801583325	1085.89385369850700158167	1092.71183199663374896460	1018.57256240004528635712	1055.57358402607189873379	1127.88610520673804771263	1125.04823990071792039203	1052.13845358579098121510	7.13181321405468082730	7.29117270948131002140	7.26124616735523531474	7.60314677008286054919	7.42367966727953865202	6.73718435391317199690	7.07214012940804437335	7.39062792611003566493	7.10015323465530356906	7.34379009032088703179	1103.61382752160891973503	29.15005310576875665815	7.55949237115759314996	0.23446653230152483658	1116.00000000000000000000	7.66877196099999999986
1118.65617326346665549863	1050.98517022126869280285	1083.66688819948951660876	1079.58190789489902750020	1140.59271681426291289441	1034.11642238343121902311	1078.85427292990516434656	1203.76223259848173263720	1157.59050412806357854834	1030.72636096480198819592	7.01397664248006691423	7.29639978580109442585	7.29243809819210397904	7.54412682134147423267	7.63612936497551109127	6.77406450709444313274	6.98157908466193966035	7.44577292754346140718	7.07333725982328026527	7.71357385302548692607	1132.64380054408715992054	51.97259077910115167981	7.72501066282901230949	0.32654711952671603627	1116.00000000000000000000	7.56236981300000000008
801.12487740669401858895	950.79068240256526234333	1025.70938561442666525636	1002.62949512479260372189	996.98681886729322210172	944.15653630573178856089	997.11237579726764579391	835.66265171154695501343	967.60184213853742107858	1106.38824542476219914278	7.01675409291305385295	7.00273995706572560671	7.20077207038270827866	7.02793608265650092013	6.75647543014412477191	7.17146244753821721085	7.27476840018763581952	7.25545439557352886753	7.10173541872655217366	6.09057138681828291737	963.62690400381811806074	90.64821668758240637287	6.76504518452588294707	0.43893017166268912395	815.00000000000000000000	6.11486630500000000014
