CompositionName	OM	MinElectronegativityFromO	AveElectronegativityFromO	MaxElectronegativityFromO	StdDvElectronegativityFromO	SkewElectronegativityFromO	KurtoElectronegativityFromO	MinMass	AveMass	MaxMass	StdDvMass	SkewMass	KurtoMass	MinValence	AveValence	MaxValence	StdDvValence	SkewValence	KurtoValence	MinRadius06	AveRadius06	MaxRadius06	StdDvRadius06	SkewRadius06	KurtoRadius06	MinXensity	AveXensity	MaxXensity	StdDvXensity	SkewXensity	KurtoXensity	MinMolDensity	AveMolDensity	MaxMolDensity	StdDvMolDensity	SkewMolDensity	KurtoMolDensity	MinFilling	AveFilling	MaxFilling	StdDvFilling	SkewFilling	KurtoFilling	MinBulkModulus	AveBulkModulus	MaxBulkModulus	StdDvBulkModulus	SkewBulkModulus	KurtoBulkModulus	MinShearModulus	AveShearModulus	MaxShearModulus	StdDvShearModulus	SkewShearModulus	KurtoShearModulus	MinPoissonRatio	AvePoissonRatio	MaxPoissonRatio	StdDvPoissonRatio	SkewPoissonRatio	KurtoPoissonRatio	MinThermalConductivity	AveThermalConductivity	MaxThermalConductivity	StdDvThermalConductivity	SkewThermalConductivity	KurtoThermalConductivity	MinThermalExpansion	AveThermalExpansion	MaxThermalExpansion	StdDvThermalExpansion	SkewThermalExpansion	KurtoThermalExpansion	MinOuterPrincipal	AveOuterPrincipal	MaxOuterPrincipal	StdDvOuterPrincipal	SkewOuterPrincipal	KurtoOuterPrincipal	MinOuterAzimuthal	AveOuterAzimuthal	MaxOuterAzimuthal	StdDvOuterAzimuthal	SkewOuterAzimuthal	KurtoOuterAzimuthal	MinDebyeTemp	AveDebyeTemp	MaxDebyeTemp	StdDvDebyeTemp	SkewDebyeTemp	KurtoDebyeTemp	MinCoor	AveCoor	MaxCoor	StdDvCoor	SkewCoor	KurtoCoor	MinRadius	AveRadius	MaxRadius	StdDvRadius	SkewRadius	KurtoRadius	Ea	Log10A
La9.633Si5.100Al0.900O26.00	1.663148468	-2.34	-2.049652658	-1.54	0.373445597	0.551337753	1.363704281	26.981538	96.30865968	138.90547	53.97425747	-0.477932527	1.228507185	3	3.326232969	4	0.468833679	0.741273671	1.549486655	0.4	0.797208213	1.032	0.298995873	-0.505314816	1.284468374	2.3296	4.705041259	6.15	1.832715578	-0.483744703	1.241287986	0.044275	0.06010344	0.100068	0.020410383	0.602219578	1.581103809	0.013391	0.082234503	0.122754	0.051644833	-0.509739953	1.292764589	28	54.25215889	100	33.68469015	0.541032497	1.347219347	14	15.0253489	26	3.354526266	2.965933609	9.796762172	0.28	0.285981202	0.35	0.01956807	2.965933609	9.796762172	13	70.47457302	235	75.21333489	0.713246394	1.93595178	0.000003	9.69718E-06	0.000023	5.2998E-06	0.302690892	3.139098283	2	3.848589522	5	1.458932947	-0.477869148	1.228358922	1	1	1	0	0	1E+17	142	322.5603531	645	233.7667099	0.57743637	1.402542425	4	6.46478603	8	1.94524393	-0.477869148	1.228358922	0.26	0.822061025	1.16	0.429161412	-0.490732036	1.255851997	579.4377167	3.665976722
La9.733Si4.800Al1.200O26.00	1.652577385	-2.34	-2.057027903	-1.54	0.367455742	0.585345159	1.424498178	26.981538	96.55836682	138.90547	53.93578322	-0.488572925	1.238813043	3	3.30509121	4	0.460446048	0.846608592	1.716746109	0.4	0.801274773	1.032	0.295747679	-0.52399489	1.313253719	2.3296	4.721288375	6.15	1.821967479	-0.495963106	1.255359097	0.044275	0.060329281	0.100068	0.020880164	0.632414343	1.636983662	0.013391	0.082973767	0.122754	0.051048683	-0.529818484	1.324624353	28	53.6276616	100	33.17451323	0.571477865	1.400884959	14	15.31711333	26	3.751076166	2.496823027	7.234125227	0.28	0.287683161	0.35	0.021881278	2.496823027	7.234125227	13	71.73005784	235	77.69212323	0.752595369	2.003879153	0.000003	1.00932E-05	0.000023	5.50504E-06	0.356056224	3.154474731	2	3.855907964	5	1.457164892	-0.48849374	1.238626134	1	1	1	0	0	1E+17	142	317.2748999	645	229.5829729	0.620717528	1.481094335	4	6.474543952	8	1.942886522	-0.48849374	1.238626134	0.26	0.826687854	1.16	0.425733529	-0.504965474	1.274612914	373.9668608	3.042358554
La9.833Si4.500Al1.500O26.00	1.642139835	-2.34	-2.064309985	-1.54	0.36129649	0.618518944	1.487818578	26.981538	96.80491969	138.90547	53.89663295	-0.499114948	1.249243531	3	3.28421651	4	0.451040448	0.956825452	1.915514947	0.4	0.805289964	1.032	0.292449654	-0.541944571	1.341766598	2.3296	4.73733026	6.15	1.811149584	-0.507892143	1.26924646	0.044275	0.060552269	0.100068	0.021331517	0.655224527	1.671507061	0.013391	0.083703694	0.122754	0.050442525	-0.549112831	1.35633012	28	53.01105286	100	32.65124655	0.601032821	1.456185328	14	15.58828201	26	4.066539605	2.169765166	5.707880877	0.28	0.289264978	0.35	0.023721481	2.169765166	5.707880877	13	72.96968357	235	80.04502201	0.777936082	2.030077122	0.000003	1.04842E-05	0.000023	5.67338E-06	0.376521605	3.107752926	2	3.863133961	5	1.455380956	-0.499022554	1.249023509	1	1	1	0	0	1E+17	142	312.0562117	645	225.2542512	0.663481511	1.564960344	4	6.484178614	8	1.940507941	-0.499022554	1.249023509	0.26	0.831256237	1.16	0.422271912	-0.518729455	1.293018926	520.3910244	3.281006217
La9.933Si4.200Al1.800O26.00	1.631833302	-2.34	-2.071500659	-1.54	0.35496318	0.650703824	1.553350435	26.981538	97.0483777	138.90547	53.85683866	-0.509560711	1.259794635	3	3.263603841	4	0.440586945	1.073096521	2.151536143	0.4	0.809254754	1.032	0.289101405	-0.559101542	1.369771726	2.3296	4.753170778	6.15	1.80026344	-0.519526376	1.282906088	0.044275	0.060772458	0.100068	0.021765782	0.672096445	1.689971142	0.013391	0.084424458	0.122754	0.049826251	-0.567548194	1.387614222	28	52.40218415	100	32.11457123	0.629553336	1.512767898	14	15.84096139	26	4.324626903	1.923420772	4.699547468	0.28	0.290738941	0.35	0.02522699	1.923420772	4.699547468	13	74.19374882	235	82.28408482	0.792907733	2.028462767	0.000003	1.08703E-05	0.000023	5.80908E-06	0.377552346	3.036623008	2	3.870269252	5	1.453582017	-0.509457668	1.259547116	1	1	1	0	0	1E+17	142	306.9030314	645	220.7756329	0.705578757	1.654080664	4	6.493692337	8	1.938109356	-0.509457668	1.259547116	0.26	0.835767275	1.16	0.418776775	-0.532002356	1.310962699	997.9446678	5.297633307
La9.533Si5.700Mg0.600O26.00	1.642139835	-2.34	-2.044035874	-1.54	0.380106932	0.554752718	1.334508594	24.305	94.6664148	138.90547	54.42347695	-0.417693396	1.175196299	2	3.322112044	4	0.542353155	0.0278698	2.291796905	0.4	0.792651803	1.032	0.300328172	-0.500306326	1.294875424	1.74	4.607507737	6.15	1.900575861	-0.428099491	1.200466646	0.044275	0.05923269	0.082948	0.018519433	0.4500147	1.231823635	0.013391	0.081285011	0.122754	0.051982715	-0.497147658	1.291658391	28	54.56476978	100	34.22782649	0.55977082	1.336494829	14	14.17763742	17	0.708065825	3.735140238	14.9512726	0.28	0.280592125	0.29	0.002360219	3.735140238	14.9512726	13	67.89168193	160	67.54827988	0.419569204	1.179545481	0.000003	9.25257E-06	0.000025	5.29307E-06	0.488692992	3.713600163	2	3.844186193	5	1.433786872	-0.458400754	1.244169011	0.000001	0.962104503	1	0.190943421	-4.840219159	24.4277215	142	332.8608602	645	239.122914	0.495417534	1.28985525	4	6.408387545	8	1.957860979	-0.417177266	1.174036871	0.26	0.813634813	1.16	0.429917122	-0.460863943	1.247646461	502.8586797	4.035931185
La9.733Si5.400Mg0.600O26.00	1.652577385	-2.34	-2.057409267	-1.54	0.376151517	0.630710533	1.42588261	24.305	96.49837536	138.90547	54.0160419	-0.489022169	1.239893988	2	3.30509121	4	0.53692026	0.082921119	2.358818799	0.4	0.803181593	1.032	0.297401802	-0.574247868	1.376355563	1.74	4.670551707	6.15	1.887452473	-0.499654388	1.267327527	0.044275	0.058590337	0.082948	0.018353653	0.522279246	1.303271681	0.013391	0.083106787	0.122754	0.051478377	-0.57097814	1.37252976	28	53.36070679	100	33.86957196	0.635923821	1.428709225	14	14.17419917	17	0.701606837	3.779327005	15.28331261	0.28	0.280580664	0.29	0.002338689	3.779327005	15.28331261	13	65.62823365	160	67.05518282	0.490941139	1.244635959	0.000003	9.40672E-06	0.000025	5.24609E-06	0.451064249	3.777183564	2	3.894044365	5	1.420723842	-0.530929963	1.317335431	0.000001	0.961863637	1	0.191525306	-4.822998561	24.26131512	142	324.4826797	645	236.8084829	0.569187479	1.37039182	4	6.474543952	8	1.942886522	-0.48849374	1.238626134	0.26	0.828594674	1.16	0.425981403	-0.533472175	1.321314508	453.2164153	3.606471605
La9.933Si5.100Mg0.900O26.00	1.631833302	-2.34	-2.072065524	-1.54	0.368184757	0.725510984	1.570821966	24.305	96.95952008	138.90547	53.97662976	-0.510198084	1.261352503	2	3.263603841	4	0.554156955	0.014317816	2.557115739	0.4	0.812079081	1.032	0.291522202	-0.638194261	1.48040817	1.74	4.678021088	6.15	1.898341117	-0.524765764	1.29914558	0.044275	0.058196785	0.082948	0.018084703	0.559134653	1.359014041	0.013391	0.084621483	0.122754	0.050471024	-0.633167432	1.47379987	28	52.00677838	100	33.156413	0.733585481	1.576596515	14	14.24923844	17	0.828006954	3.021137821	10.12727373	0.28	0.280830795	0.29	0.002760023	3.021137821	10.12727373	13	65.15590284	160	67.14280079	0.512863875	1.268019113	0.000003	9.85351E-06	0.000025	5.55573E-06	0.579682346	3.875664091	2	3.92675579	5	1.398179681	-0.572140213	1.38166008	0.000001	0.943513519	1	0.230858619	-3.842291194	15.76320162	142	317.578987	645	232.2019288	0.630416735	1.470121687	4	6.493692337	8	1.938109356	-0.509457668	1.259547116	0.26	0.838591602	1.16	0.419085686	-0.575976791	1.388125479	561.3341583	3.9458858
Nd9.333Si6.000Al0.000O26.00	1.695652543	-2.3	-2.002608631	-1.54	0.370912138	0.445435037	1.198412372	28.085	98.78925099	144.242	56.68952791	-0.445435037	1.198412372	3	3.391304433	4	0.488042287	0.445435037	1.198412372	0.4	0.754869516	0.983	0.284528653	-0.445435037	1.198412372	2.3296	5.178538732	7.01	2.284233119	-0.445435037	1.198412372	0.048599	0.062039916	0.082948	0.016763765	0.445435037	1.198412372	0.013391	0.076120122	0.116446	0.050295198	-0.445435037	1.198412372	32	58.60870144	100	33.1868755	0.445435037	1.198412372	16	16	16	0	0	1E+17	0.28	0.28	0.28	0	0	1E+17	17	69.04348957	150	64.90962414	0.445435037	1.198412372	0.000003	7.26087E-06	0.00001	3.4163E-06	-0.445435037	1.198412372	2	3.217391134	4	0.976084574	-0.445435037	1.198412372	1	2.217391134	3	0.976084574	-0.445435037	1.198412372	200	374.1304726	645	217.1788176	0.445435037	1.198412372	4	6.434782268	8	1.952169147	-0.445435037	1.198412372	0.26	0.776782536	1.109	0.414347901	-0.445435037	1.198412372	707.6271183	6.62608521
Nd9.500Si5.500Al0.500O26.00	1.677419355	-2.3	-2.01516129	-1.54	0.361866764	0.508765965	1.292369285	26.981538	99.24240445	144.242	56.62356728	-0.46362109	1.214992597	3	3.35483871	4	0.478464419	0.606779876	1.368181818	0.4	0.761677419	0.983	0.279457353	-0.481977264	1.250613782	2.3296	5.210180645	7.01	2.265618514	-0.465911483	1.219969539	0.048599	0.062447645	0.100068	0.017672756	0.570112558	1.53597014	0.013391	0.077368677	0.116446	0.049362748	-0.484031193	1.254176577	32	57.5483871	100	32.41150603	0.503058989	1.284272442	16	16.5	26	2.179449472	4.12948321	18.05263158	0.28	0.2835	0.35	0.015256146	4.12948321	18.05263158	17	71.22580645	235	69.78062846	0.639901224	1.778541301	0.000003	7.93548E-06	0.000023	4.31004E-06	0.911942131	5.456684342	2	3.225806452	4	0.974172185	-0.463586325	1.214912281	1	2.225806452	3	0.974172185	-0.463586325	1.214912281	200	365.2580645	645	211.2666818	0.531273346	1.320497219	4	6.451612903	8	1.94834437	-0.463586325	1.214912281	0.26	0.784548387	1.109	0.408870895	-0.471984521	1.23222531	658.3956351	7.161081201
Nd9.833Si4.500Al1.500O26.00	1.642105609	-2.3	-2.039473629	-1.54	0.342364451	0.630529602	1.508990492	26.981538	100.1200627	144.242	56.4852614	-0.499141248	1.249258287	3	3.284210586	4	0.451037614	0.956857731	1.915576718	0.4	0.774863114	0.983	0.268873866	-0.549386135	1.356849703	2.3296	5.271464897	7.01	2.227845415	-0.504959993	1.262620134	0.048599	0.063237361	0.100068	0.019287529	0.691479457	1.775690616	0.013391	0.079786908	0.116446	0.047411298	-0.555350231	1.368805178	32	55.49474179	100	30.75056786	0.612707555	1.477390409	16	17.3235298	26	3.388741193	2.169814683	5.708095758	0.28	0.289264709	0.35	0.023721188	2.169814683	5.708095758	17	75.45264388	235	78.18544694	0.791864704	2.071666826	0.000003	9.24211E-06	0.000023	5.41871E-06	1.117797066	4.437502836	2	3.242105104	4	0.970250029	-0.499057143	1.249058032	1	2.242105104	3	0.970250029	-0.499057143	1.249058032	200	348.0737154	645	198.1912641	0.702932482	1.627862825	4	6.484210207	8	1.940500058	-0.499057143	1.249058032	0.26	0.799589409	1.109	0.397617434	-0.521199449	1.298296273	779.250615	7.848225093
Nd10.00Si4.000Al2.000O26.00	1.625	-2.3	-2.05125	-1.54	0.331867349	0.687846181	1.630010272	26.981538	100.5451922	144.242	56.41323558	-0.516496774	1.266905802	3	3.25	4	0.433012702	1.154700538	2.333333333	0.4	0.78125	0.983	0.263357528	-0.579662616	1.40878946	2.3296	5.30115	7.01	2.208705552	-0.523518599	1.283463884	0.048599	0.063619875	0.100068	0.020011722	0.716171292	1.791481667	0.013391	0.08095825	0.116446	0.046391295	-0.587409372	1.425418834	32	54.5	100	29.86218344	0.663631771	1.582426094	16	17.66666667	26	3.726779962	1.788854382	4.2	0.28	0.291666667	0.35	0.02608746	1.788854382	4.2	17	77.5	235	81.86879747	0.811406216	2.052359608	0.000003	0.000009875	0.000023	5.77576E-06	1.045210991	3.835151841	2	3.25	4	0.968245837	-0.516397779	1.266666667	1	2.25	3	0.968245837	-0.516397779	1.266666667	200	339.75	645	190.9821654	0.788222726	1.81640633	4	6.5	8	1.936491673	-0.516397779	1.266666667	0.26	0.806875	1.109	0.391842901	-0.543655985	1.32954141	893.6012932	7.68839562
La9.000Ge6.000SrO26.50	1.65625	-2.49	-2.008125	-1.43	0.449224592	0.495344039	1.278949507	72.63	110.8468269	138.90547	32.00412836	-0.283357723	1.112140568	2	3.3125	4	0.582961191	-0.184846989	2.377724931	0.53	0.853	1.18	0.252645008	-0.448050903	1.318979441	2.64	5.6205	6.15	0.86377623	-2.453443673	8.944661505	0.03013	0.054271188	0.073289	0.015108305	0.330035195	1.45670215	0.027524	0.0871755	0.124878	0.046208599	-0.516025196	1.266807126	28	28	28	0	0	1E+17	6.1	13.21	14	2.37	-2.666666667	8.111111111	0.28	0.28	0.28	5.551E-17	-1	1	13	32	60	22.30750995	0.394161682	1.226853931	0.000006	1.04375E-05	0.000023	4.31522E-06	1.16096914	4.918268598	3	4.1875	5	0.94991776	-0.381099293	1.217012425	1	1.375	2	0.484122918	0.516397779	1.266666667	142	229.3125	374	112.0807291	0.516054946	1.266773829	4	6.25	8	1.984313483	-0.251976315	1.063492063	0.39	0.86691875	1.16	0.369785122	-0.510578211	1.267898683	867.0518512	5.79262794
La10.00Ge6.000O27.00	1.6875	-2.34	-1.99875	-1.43	0.440551856	0.516397779	1.266666667	72.63	114.0521688	138.90547	32.08547395	-0.516397779	1.266666667	3	3.375	4	0.484122918	0.516397779	1.266666667	0.53	0.84375	1.032	0.243029705	-0.516397779	1.266666667	5.323	5.839875	6.15	0.400369653	-0.516397779	1.266666667	0.044275	0.05515525	0.073289	0.014046342	0.516397779	1.266666667	0.027524	0.08704275	0.122754	0.046103026	-0.516397779	1.266666667	28	28	28	0	0	1E+17	14	14	14	0	0	1E+17	0.28	0.28	0.28	0	0	1E+17	13	30.625	60	22.75377716	0.516397779	1.266666667	0.000006	0.00000975	0.000012	2.90474E-06	-0.516397779	1.266666667	3	4.25	5	0.968245837	-0.516397779	1.266666667	1	1.375	2	0.484122918	0.516397779	1.266666667	142	229	374	112.316517	0.516397779	1.266666667	4	6.5	8	1.936491673	-0.516397779	1.266666667	0.39	0.87125	1.16	0.372774647	-0.516397779	1.266666667	1829.395307	10.74183921
La9.750Si6.000Sr0.250O26.89	1.6809375	-2.49	-2.04234375	-1.54	0.389554001	0.508579895	1.271931722	28.085	96.54645828	138.90547	53.40648094	-0.485954885	1.253769701	2	3.359375	4	0.51134588	0.23229876	1.852890176	0.4	0.7973125	1.18	0.308298601	-0.503935613	1.27608477	2.3296	4.66250625	6.15	1.858268002	-0.449580944	1.203625341	0.03013	0.058556359	0.082948	0.018974177	0.484266517	1.298390953	0.013391	0.081776062	0.124878	0.05297149	-0.516320957	1.266695719	28	55.42857143	100	34.96470524	0.490290338	1.240384615	6.1	13.8025	14	1.233387105	-6.084869845	38.02564103	0.28	0.28	0.28	0	0	1E+17	13	64.71875	150	66.11435849	0.511708349	1.266981651	0.000003	8.79688E-06	0.000023	4.69101E-06	-0.079956697	2.320001005	2	3.859375	5	1.445544745	-0.498672249	1.262762007	1	1	1	0	0	1E+17	142	330.703125	645	243.4540947	0.516377995	1.266673135	4	6.4375	8	1.951561874	-0.448358831	1.201025641	0.26	0.821417187	1.16	0.434955995	-0.515258298	1.266906594	560.8565939	4.206177863
La10.00Si6.000O27.00	1.6875	-2.34	-2.04	-1.54	0.387298335	0.516397779	1.266666667	28.085	97.34779375	138.90547	53.65072934	-0.516397779	1.266666667	3	3.375	4	0.484122918	0.516397779	1.266666667	0.4	0.795	1.032	0.305965684	-0.516397779	1.266666667	2.3296	4.71735	6.15	1.849543197	-0.516397779	1.266666667	0.044275	0.058777375	0.082948	0.018722486	0.516397779	1.266666667	0.013391	0.081742875	0.122754	0.052945135	-0.516397779	1.266666667	28	55	100	34.85685012	0.516397779	1.266666667	14	14	14	0	0	1E+17	0.28	0.28	0.28	0	0	1E+17	13	64.375	150	66.3248398	0.516397779	1.266666667	0.000003	0.000008625	0.000012	4.35711E-06	-0.516397779	1.266666667	2	3.875	5	1.452368755	-0.516397779	1.266666667	1	1	1	0	0	1E+17	142	330.625	645	243.5138279	0.516397779	1.266666667	4	6.5	8	1.936491673	-0.516397779	1.266666667	0.26	0.8225	1.16	0.435710626	-0.516397779	1.266666667	630.6759253	3.771518041
Ce9.760Si6.000O26.64	1.69035533	-2.32	-2.023045685	-1.54	0.378738037	0.491345871	1.241420765	28.085	97.46460406	140.116	54.39794999	-0.491345871	1.241420765	3	3.38071066	4	0.485561586	0.491345871	1.241420765	0.4	0.777766497	1.01	0.296192567	-0.491345871	1.241420765	2.3296	5.079492386	6.77	2.156087664	-0.491345871	1.241420765	0.048317	0.061501391	0.082948	0.016815483	0.491345871	1.241420765	0.013391	0.082865355	0.125575	0.054472241	-0.491345871	1.241420765	22	51.69543147	100	37.87380367	0.491345871	1.241420765	14	14	14	1.77636E-15	1	1	0.24	0.24	0.24	2.776E-17	-1	1	11	63.91878173	150	67.49306039	0.491345871	1.241420765	0.000003	4.85787E-06	0.000006	1.45668E-06	-0.491345871	1.241420765	2	3.23857868	4	0.971123171	-0.491345871	1.241420765	1	2.23857868	3	0.971123171	-0.491345871	1.241420765	200	369.4162437	645	216.0749056	0.491345871	1.241420765	4	6.47715736	8	1.942246342	-0.491345871	1.241420765	0.26	0.806832487	1.143	0.42875088	-0.491345871	1.241420765	920.6227142	5.106577668
Ce10.00Si6.000O27.00	1.6875	-2.32	-2.0275	-1.54	0.377615876	0.516397779	1.266666667	28.085	98.104375	140.116	54.23677466	-0.516397779	1.266666667	3	3.375	4	0.484122918	0.516397779	1.266666667	0.4	0.78125	1.01	0.29531498	-0.516397779	1.266666667	2.3296	5.10485	6.77	2.149699406	-0.516397779	1.266666667	0.048317	0.061303625	0.082948	0.016765661	0.516397779	1.266666667	0.013391	0.083506	0.125575	0.054310845	-0.516397779	1.266666667	22	51.25	100	37.76158763	0.516397779	1.266666667	14	14	14	0	0	1E+17	0.24	0.24	0.24	0	0	1E+17	11	63.125	150	67.29308564	0.516397779	1.266666667	0.000003	0.000004875	0.000006	1.45237E-06	-0.516397779	1.266666667	2	3.25	4	0.968245837	-0.516397779	1.266666667	1	2.25	3	0.968245837	-0.516397779	1.266666667	200	366.875	645	215.4346986	0.516397779	1.266666667	4	6.5	8	1.936491673	-0.516397779	1.266666667	0.26	0.811875	1.143	0.427480537	-0.516397779	1.266666667	925.1451592	5.252762429
Ce10.36Si6.000O27.54	1.683374083	-2.32	-2.03393643	-1.54	0.375895223	0.553007455	1.305817246	28.085	99.02883619	140.116	53.98963807	-0.553007455	1.305817246	3	3.366748166	4	0.481916952	0.553007455	1.305817246	0.4	0.786283619	1.01	0.293969341	-0.553007455	1.305817246	2.3296	5.141491443	6.77	2.139904034	-0.553007455	1.305817246	0.048317	0.061017856	0.082948	0.016689266	0.553007455	1.305817246	0.013391	0.084431724	0.125575	0.054063371	-0.553007455	1.305817246	22	50.60635697	100	37.58952227	0.553007455	1.305817246	14	14	14	0	0	1E+17	0.24	0.24	0.24	0	0	1E+17	11	61.97799511	150	66.98645635	0.553007455	1.305817246	0.000003	4.89976E-06	0.000006	1.44575E-06	-0.553007455	1.305817246	2	3.266503667	4	0.963833904	-0.553007455	1.305817246	1	2.266503667	3	0.963833904	-0.553007455	1.305817246	200	363.202934	645	214.4530437	0.553007455	1.305817246	4	6.533007335	8	1.927667809	-0.553007455	1.305817246	0.26	0.819161369	1.143	0.425532669	-0.553007455	1.305817246	916.810284	5.404059036
Sm4.000Ga2.000O9.000	1.5	-2.27	-2.056666667	-1.63	0.301698893	0.707106781	1.5	69.723	123.481	150.36	38.01264634	-0.707106781	1.5	3	3	3	0	0	1E+17	0.62	0.845333333	0.958	0.159334728	-0.707106781	1.5	5.91	6.983333333	7.52	0.758961278	-0.707106781	1.5	0.050013	0.061596667	0.084764	0.016381779	0.707106781	1.5	0.05096	0.090935333	0.110923	0.028266829	-0.707106781	1.5	38	38	38	0	0	1E+17	20	20	20	0	0	1E+17	0.27	0.27	0.27	0	0	1E+17	13	18.33333333	29	7.542472333	0.707106781	1.5	0.000013	4.86667E-05	0.00012	5.04403E-05	0.707106781	1.5	3	3.666666667	4	0.471404521	-0.707106781	1.5	2	2.666666667	3	0.471404521	-0.707106781	1.5	200	240	320	56.56854249	0.707106781	1.5	4	6	7	1.414213562	-0.707106781	1.5	0.47	0.836666667	1.02	0.259272486	-0.707106781	1.5	1163.423818	2.999173364
Nd4.000Ga2.000O9.000	1.5	-2.3	-2.076666667	-1.63	0.315841029	0.707106781	1.5	69.723	119.4023333	144.242	35.12859348	-0.707106781	1.5	3	3	3	0	0	1E+17	0.62	0.862	0.983	0.171119841	-0.707106781	1.5	5.91	6.643333333	7.01	0.518544973	-0.707106781	1.5	0.048599	0.060654	0.084764	0.017048344	0.707106781	1.5	0.05096	0.094617333	0.116446	0.030870396	-0.707106781	1.5	32	32	32	0	0	1E+17	16	16	16	0	0	1E+17	0.28	0.28	0.28	0	0	1E+17	17	21	29	5.656854249	0.707106781	1.5	0.00001	4.66667E-05	0.00012	5.18545E-05	0.707106781	1.5	3	3.666666667	4	0.471404521	-0.707106781	1.5	2	2.666666667	3	0.471404521	-0.707106781	1.5	200	240	320	56.56854249	0.707106781	1.5	4	6	7	1.414213562	-0.707106781	1.5	0.47	0.851666667	1.0425	0.269879088	-0.707106781	1.5	1128.039976	2.809466919
La4.000Ga2.000O9.000	1.5	-2.34	-2.103333333	-1.63	0.33469721	0.707106781	1.5	69.723	115.8446467	138.90547	32.61292912	-0.707106781	1.5	3	3	3	0	0	1E+17	0.62	0.894666667	1.032	0.194218663	-0.707106781	1.5	5.91	6.07	6.15	0.113137085	-0.707106781	1.5	0.044275	0.057771333	0.084764	0.019086698	0.707106781	1.5	0.05096	0.098822667	0.122754	0.033844016	-0.707106781	1.5	28	28	28	0	0	1E+17	14	14	14	0	0	1E+17	0.28	0.28	0.28	0	0	1E+17	13	18.33333333	29	7.542472333	0.707106781	1.5	0.000012	0.000048	0.00012	5.09117E-05	0.707106781	1.5	3	4.333333333	5	0.942809042	-0.707106781	1.5	1	1.333333333	2	0.471404521	0.707106781	1.5	142	201.3333333	320	83.9100047	0.707106781	1.5	4	6	7	1.414213562	-0.707106781	1.5	0.47	0.89	1.1	0.296984848	-0.707106781	1.5	1105.519078	3.062273946
La4.000Ga1.800Ge0.200O9.100	1.516666667	-2.34	-2.096666667	-1.43	0.345864456	0.743480492	1.617796067	69.723	115.9415467	138.90547	32.47979478	-0.707854151	1.502066327	3	3.033333333	4	0.179505494	5.199469469	28.03448276	0.53	0.891666667	1.032	0.199072572	-0.728765652	1.568212462	5.323	6.050433333	6.15	0.173678186	-2.482180335	10.45843069	0.044275	0.057388833	0.084764	0.018651957	0.737408852	1.572542947	0.027524	0.098041467	0.122754	0.035183746	-0.756224547	1.662104768	28	28	28	0	0	1E+17	14	14	14	0	0	1E+17	0.28	0.28	0.28	0	0	1E+17	13	19.36666667	60	10.48326709	2.024502905	7.82814222	0.000006	0.0000442	0.00012	4.96343E-05	0.87130262	1.761601463	3	4.333333333	5	0.942809042	-0.707106781	1.5	1	1.333333333	2	0.471404521	0.707106781	1.5	142	203.1333333	374	86.96004191	0.749414603	1.638286656	4	6	7	1.414213562	-0.707106781	1.5	0.39	0.887333333	1.1	0.301075111	-0.714288533	1.521669502	1224.940833	4.818050837
La4.000Ga1.600Ge0.400O9.200	1.533333333	-2.34	-2.09	-1.43	0.356557616	0.765623776	1.682488879	69.723	116.0384467	138.90547	32.3458222	-0.708453931	1.503745478	3	3.066666667	4	0.249443826	3.474396145	13.07142857	0.53	0.888666667	1.032	0.203766751	-0.742769161	1.609074484	5.323	6.030866667	6.15	0.216246423	-2.273478764	7.741972287	0.044275	0.057006333	0.084764	0.018198802	0.765716429	1.645603822	0.027524	0.097260267	0.122754	0.036457564	-0.784827749	1.745538528	28	28	28	0	0	1E+17	14	14	14	0	0	1E+17	0.28	0.28	0.28	0	0	1E+17	13	20.4	60	12.67964248	1.981511956	6.476288047	0.000006	0.0000404	0.00012	4.80233E-05	1.051985158	2.111945465	3	4.333333333	5	0.942809042	-0.707106781	1.5	1	1.333333333	2	0.471404521	0.707106781	1.5	142	204.9333333	374	89.87062306	0.774627022	1.711909181	4	6	7	1.414213562	-0.707106781	1.5	0.39	0.884666667	1.1	0.305087237	-0.71932761	1.536252217	1312.990005	5.641899556
La4.000Ga1.400Ge0.600O9.300	1.55	-2.34	-2.083333333	-1.43	0.366818151	0.77705154	1.710429445	69.723	116.1353467	138.90547	32.2110009	-0.708899763	1.505013149	3	3.1	4	0.3	2.666666667	8.111111111	0.53	0.885666667	1.032	0.208311999	-0.750623776	1.629396972	5.323	6.0113	6.15	0.250190348	-1.984097735	5.797581926	0.044275	0.056623833	0.084764	0.017725819	0.791245183	1.71719495	0.027524	0.096479067	0.122754	0.037672158	-0.798678898	1.777606316	28	28	28	0	0	1E+17	14	14	14	0	0	1E+17	0.28	0.28	0.28	0	0	1E+17	13	21.43333333	60	14.47453703	1.793048759	5.134237589	0.000006	0.0000366	0.00012	4.60439E-05	1.255600536	2.58544138	3	4.333333333	5	0.942809042	-0.707106781	1.5	1	1.333333333	2	0.471404521	0.707106781	1.5	142	206.7333333	374	92.65489134	0.787250223	1.742021371	4	6	7	1.414213562	-0.707106781	1.5	0.39	0.882	1.1	0.309024271	-0.722479284	1.544848507	1231.668385	5.688402074
